bms_E,minus_log_prob_tree,expression
41.3404083608216,16.904223026287138, (tanh(tan(_a4_)) + _a6_)
58.7740102148537,37.446032212300665, pow2(cosh(((_a0_ * _a1_) * exp(pow2((_a7_ ** _a2_))))))
44.2754499434354,16.904223026287138, cos((_a5_ / sinh(_a5_)))
29.0620520446282,13.908490752733147, log(-(-(_a1_)))
42.2232197843236,17.546076912459533, tan(pow3(pow2(pow3(_a5_))))
62.0003109070933,24.17939534573991, (cos(sinh(_a4_)) ** sin(tanh(_a7_)))
45.4248735144660,17.546076912459533, tan(exp(fac(cos(_a4_))))
39.6574346328313,23.537541459567514, ((tanh(pow2(_a8_)) * _a2_) * _a2_)
29.1653368822462,13.266636866560754, (pow3(_a2_) * _a0_)
26.2703892919478,13.266636866560754, pow2((_a2_ * _a7_))
78.3359757878253,27.816981505466295, tanh(-((log(sinh(tan(_a9_))) ** _a7_)))
36.0306121741860,16.904223026287138, abs(exp((_a2_ / _a8_)))
27.9317868496111,13.266636866560754, (log(_a1_) * _a9_)
37.5495363756636,16.904223026287138, log(fac((_a4_ + _a1_)))
58.9902949511073,13.908490752733147, fac(pow3(-(_a5_)))
76.0941650393785,44.721204531753436, ((exp(sin(pow3(sin(_a6_)))) / (_a2_ / pow3(_a6_))) ** sin(_a5_))
47.6223090926893,27.1751276192939, (exp(_a8_) / (_a8_ ** log(pow3(_a1_))))
29.8401975944009,13.266636866560754, (cos(_a1_) + _a6_)
68.2478865556849,20.541809186013523, exp(pow3((tanh(_a1_) + _a2_)))
43.6051078849752,16.904223026287138, pow3(cos((_a1_ / _a7_)))
51.1864298548387,17.546076912459533, sin(cosh(exp(pow3(_a4_))))
37.8643664369681,13.266636866560754, fac((_a6_ / _a6_))
27.4407349620640,13.266636866560754, (_a8_ + -(_a4_))
45.5451798172446,20.541809186013523, sinh(pow2((_a9_ ** tanh(_a6_))))
39.2274796524184,10.270904593006762, sin(cosh(_a2_))
67.1881388866156,27.816981505466295, abs(sin(tan(abs((_a7_ / pow3(_a3_))))))
76.2854502281821,41.08361837202705, (cosh(sinh(-(tanh(tan(_a4_))))) / (_a1_ + (_a6_ * _a0_)))
45.2770790347960,24.17939534573991, (log(pow2(pow2(sinh(_a7_)))) + _a8_)
75.2739783558074,24.821249231912304, pow2(-(log(sin(tan(sin(_a0_))))))
40.8093929295556,16.904223026287138, (_a2_ * tan(tan(_a2_)))
41.4330643431327,23.537541459567514, (sqrt(_a2_) ** (_a8_ * log(_a5_)))
41.1653662391017,20.541809186013523, exp((cos(cos(_a4_)) / _a8_))
42.1845123835292,13.908490752733147, sin(sqrt(pow3(_a0_)))
33.2978549840346,16.904223026287138, log(exp((_a9_ * _a8_)))
60.5834224213434,30.812713779020285, sin((exp(sin((_a2_ / pow2(_a1_)))) / _a9_))
46.7470734077348,24.17939534573991, sqrt((pow2(tanh(_a1_)) + exp(_a3_)))
40.8564693546266,17.546076912459533, log(fac(exp(log(_a3_))))
72.3944134568308,41.08361837202705, cosh((abs(_a0_) + pow3((pow3(_a7_) ** (exp(_a8_) + _a8_)))))
58.8752111884406,36.804178326128266, pow3((_a7_ * tanh(((_a5_ ** (_a7_ * _a4_)) ** _a2_))))
53.0173635873358,16.904223026287138, ((_a8_ / x) / _a1_)
44.2954218825917,20.541809186013523, log((_a0_ + pow3(tanh(_a2_))))
38.4472123182249,13.266636866560754, tanh((_a4_ * _a2_))
47.0963950251474,20.541809186013523, (abs(cosh(pow3(_a8_))) ** _a1_)
22.2629216650266,9.629050706834368, (_a9_ + _a9_)
31.3646192221566,10.270904593006762, pow3(fac(_a3_))
70.5007475816378,13.908490752733147, -(fac(fac(_a1_)))
67.3878480342123,27.816981505466295, (tanh(_a5_) ** sqrt(tan(pow3(cos(_a1_)))))
31.3335450769254,13.266636866560754, (_a0_ * sinh(_a6_))
40.1257094797966,13.908490752733147, pow3(sinh(fac(_a2_)))
56.0078290716429,13.908490752733147, cos(cosh(fac(_a8_)))
28.7833580338970,10.270904593006762, -(sinh(_a9_))
35.9442021227360,13.266636866560754, cos((_a5_ * _a6_))
46.5393015384986,16.904223026287138, abs(tanh((_a7_ / _a9_)))
35.6346689687448,13.266636866560754, cos((_a5_ + _a5_))
39.7629616206546,16.904223026287138, sinh(fac((_a0_ * _a1_)))
69.2899689180870,44.721204531753436, pow2(sqrt(((exp(sin(_a5_)) / _a5_) / (cos(_a8_) / sqrt(_a0_)))))
27.0643206089566,10.270904593006762, pow2(abs(_a9_))
29.5965203396146,13.266636866560754, abs((_a3_ * _a8_))
61.2378825401400,30.812713779020285, cos(((_a4_ / cosh(_a5_)) * -(sqrt(_a2_))))
71.0895351047951,34.450299938746674, sin((exp(sqrt(_a4_)) + pow3((abs(_a4_) / _a0_))))
32.0030695329936,13.266636866560754, (tan(_a3_) ** _a3_)
37.4700984101305,13.908490752733147, pow2(tan(fac(_a8_)))
62.2243344822514,10.270904593006762, tanh(-(_a8_))
30.1310691898566,10.270904593006762, log(fac(_a7_))
61.5179213766504,27.816981505466295, cosh(tanh((exp(tan(_a7_)) * abs(_a2_))))
37.7414317878017,16.904223026287138, (_a7_ / sinh(sqrt(_a3_)))
40.8309853336014,16.904223026287138, fac(sinh((_a5_ / _a7_)))
44.9815668049166,17.546076912459533, fac(pow3(abs(pow3(_a4_))))
59.1814720691881,27.816981505466295, sqrt((fac(_a9_) ** cosh(pow3(sqrt(_a0_)))))
33.5009356697987,13.266636866560754, tan((_a1_ ** _a6_))
41.7295505614576,17.546076912459533, exp(tanh(cos(log(_a9_))))
28.4696716323566,10.270904593006762, fac(pow2(_a0_))
35.0859564464060,16.904223026287138, (cos(exp(_a8_)) / _a6_)
45.4129583527087,13.908490752733147, sinh(sin(tan(_a3_)))
44.0425529486650,24.17939534573991, (pow2(pow3(_a0_)) * tan(-(_a0_)))
38.4131817923062,13.266636866560754, sin((_a1_ ** _a7_))
29.5040052262376,13.266636866560754, (fac(_a8_) * _a8_)
33.7474495027356,10.270904593006762, cosh(fac(_a5_))
61.3897575834169,13.908490752733147, fac(cos(pow3(_a2_)))
50.4058516115171,17.546076912459533, cos(tanh(-(fac(_a9_))))
37.7757027286166,13.908490752733147, pow3(sinh(cos(_a2_)))
38.6811838531792,10.270904593006762, fac(sin(_a3_))
43.9570747724988,27.816981505466295, pow3((_a3_ * pow2(pow2(pow2(pow2(_a9_))))))
46.4703661822358,20.541809186013523, exp(sinh(tanh((_a9_ + _a5_))))
52.4613128337405,20.541809186013523, abs((sin(abs(_a0_)) ** _a1_))
39.3170403892867,10.912758479179157, fac(tanh(x))
35.9150125893249,10.270904593006762, pow2(tanh(_a8_))
28.3423314575966,13.266636866560754, (_a7_ + cos(_a7_))
38.8455155765715,16.904223026287138, (_a9_ ** exp(cosh(_a7_)))
31.8018930020530,16.262369140114743, ((_a5_ / _a3_) ** _a6_)
57.7567449188073,13.908490752733147, fac(-(log(_a2_)))
42.2942200953976,20.541809186013523, (exp(sqrt(tanh(_a5_))) ** _a5_)
45.4712778385749,16.904223026287138, abs(tanh((_a4_ * _a3_)))
33.2648253608262,13.266636866560754, sinh((_a9_ ** _a5_))
41.0937875835079,13.266636866560754, cos((_a0_ ** _a0_))
38.0118130418736,13.908490752733147, tan(cos(pow3(_a3_)))
57.8681092108505,21.18366307218592, cos(cosh(-(log(pow2(_a3_)))))
53.1405293164040,27.1751276192939, (_a8_ / fac(cos((sinh(_a1_) * _a5_))))
48.9923998050062,23.537541459567514, sinh(((_a9_ ** _a2_) / fac(_a8_)))
40.1180448546846,16.904223026287138, (_a1_ ** sin(tan(_a3_)))
33.2011537034966,10.270904593006762, fac(fac(_a0_))
22.5724548192646,9.629050706834368, (_a3_ * _a4_)
36.5566234217475,13.908490752733147, (pow2(_a0_) + x)
87.3080631104356,17.546076912459533, sinh(cosh((x + _a5_)))
44.2759528628777,20.541809186013523, (tanh(sqrt(_a8_)) + pow3(_a7_))
32.5218780594600,13.266636866560754, (sinh(_a0_) + _a2_)
53.7109839490470,27.816981505466295, pow3((tan(_a9_) / pow2(tanh(pow2(_a9_)))))
34.4456024136370,17.546076912459533, pow2(log(exp(-(_a1_))))
40.9245184674566,13.908490752733147, cosh(tanh(abs(_a8_)))
54.9986861487410,10.912758479179157, -(sin(x))
29.0194683471540,10.270904593006762, tan(-(_a5_))
44.0597542656636,17.546076912459533, tan(fac(pow2(pow3(_a3_))))
57.6338028034248,30.812713779020285, pow2(((_a8_ + _a5_) ** pow2(tanh(tanh(_a9_)))))
31.0966171619148,13.266636866560754, pow3((_a5_ ** _a1_))
33.2978549840548,16.904223026287138, (exp(log(_a4_)) * _a8_)
46.8785033655955,23.537541459567514, tan((_a6_ / (_a2_ ** cos(_a5_))))
39.8114884092565,23.537541459567514, (log((_a9_ / _a6_)) * cos(_a6_))
38.5393114681271,19.899955299841128, (_a3_ ** (_a2_ + sin(_a9_)))
27.4407349620640,13.266636866560754, (-(_a3_) + _a4_)
47.5215784250166,21.18366307218592, pow2(fac(pow3(sinh(pow2(_a3_)))))
57.9210651313932,33.808446052574276, ((_a1_ * _a1_) ** (log(cosh(_a7_)) + fac(_a1_)))
121.646853856820,28.45883539163869, log(fac(fac(abs((sqrt(_a2_) + x)))))
50.8731339519169,17.546076912459533, cos(cos(-(fac(_a6_))))
53.1997573163086,27.1751276192939, (_a9_ + (_a6_ ** tan(pow2(tanh(_a3_)))))
44.1498231878667,13.908490752733147, tanh(sqrt(pow3(_a0_)))
31.3974427515556,10.270904593006762, cosh(cos(_a8_))
39.4404744550536,13.908490752733147, tan(sqrt(sinh(_a0_)))
37.2758328297792,10.270904593006762, sin(abs(_a9_))
38.7112684903650,10.270904593006762, cos(tan(_a6_))
35.4937371527066,13.908490752733147, pow2(abs(fac(_a7_)))
27.9317868493746,13.266636866560754, (_a9_ * log(_a2_))
60.4259048803411,16.904223026287138, log((sin(_a8_) ** _a0_))
40.1823030811862,10.270904593006762, sin(sin(_a2_))
63.1019306473085,17.546076912459533, -(abs(-(fac(_a7_))))
38.2924836727336,16.904223026287138, (fac(_a0_) ** log(_a8_))
55.9264373339846,24.17939534573991, pow3(tan(pow3((tan(_a9_) ** _a9_))))
38.1240565103389,16.904223026287138, (tan(_a3_) + exp(_a9_))
48.2940674630786,24.17939534573991, (-(log(sin(tan(_a4_)))) / _a7_)
40.8979146276696,19.899955299841128, (cosh(_a1_) + (_a3_ ** _a4_))
35.1522104839440,13.266636866560754, (_a6_ / fac(_a6_))
28.8013453462466,10.270904593006762, sinh(pow2(_a6_))
76.1194620621246,17.546076912459533, -(abs(fac(abs(_a1_))))
53.1577172521551,20.541809186013523, exp((fac(_a9_) / fac(_a4_)))
41.2789394170536,20.541809186013523, (_a2_ + cos(cos(log(_a0_))))
32.8247904108212,16.904223026287138, pow2((exp(_a5_) + _a7_))
35.7439651191590,16.904223026287138, exp(sin((_a0_ + _a9_)))
28.2750656889266,10.270904593006762, sqrt(pow3(_a9_))
38.7425008550270,17.546076912459533, fac(pow2(pow3(-(_a4_))))
81.5043174262875,42.36732614437184, tanh((sqrt(abs(sqrt(_a0_))) ** sqrt(abs((sqrt(x) / _a1_)))))
60.5239865747437,24.17939534573991, tanh(fac((_a0_ + pow2(sinh(_a2_)))))
38.4472123183757,13.266636866560754, tanh((_a4_ * _a7_))
39.2305611537301,16.904223026287138, (_a2_ / tan(pow3(_a6_)))
35.1566042146816,22.895687573395122, (_a2_ ** (_a2_ + (_a4_ * _a2_)))
30.6773649890956,10.270904593006762, log(cosh(_a4_))
33.2978549841093,16.904223026287138, exp((log(_a1_) * _a3_))
66.3855738355837,27.816981505466295, pow3(tanh(exp(abs(abs((_a3_ ** _a8_))))))
59.7479597747393,10.270904593006762, sin(tan(_a9_))
36.5209429421065,16.904223026287138, exp(tanh((_a8_ * _a2_)))
44.8884319573181,16.904223026287138, fac((abs(_a8_) / _a8_))
32.7579883727497,13.266636866560754, (tan(_a7_) + _a1_)
40.3843129947023,19.899955299841128, ((_a7_ ** _a4_) / tanh(_a2_))
40.5859646464371,20.541809186013523, pow2(sqrt((_a9_ * cosh(_a0_))))
33.1276615537466,13.908490752733147, exp(cos(sqrt(_a3_)))
80.3547985325588,48.35879069147982, (pow3(pow2(cosh(sin(exp(_a0_))))) * (_a6_ ** (exp(tanh(_a0_)) + _a6_)))
54.7725726615278,10.912758479179157, log(tanh(x))
39.1655648796117,16.904223026287138, (_a0_ ** cos(tanh(_a6_)))
80.2020836150959,57.98784139831419, ((((_a7_ ** _a4_) + _a6_) / cosh(cosh(pow2((_a2_ / _a8_))))) * (x / sin(_a9_)))
38.9462678051379,19.899955299841128, (abs((_a5_ + _a9_)) ** _a2_)
38.6605229469135,20.541809186013523, (abs(exp(_a1_)) * pow2(_a8_))
51.6436677391600,27.1751276192939, (abs((_a8_ ** _a2_)) / sqrt(cosh(_a8_)))
50.9077032459562,17.546076912459533, exp(log(sin(sin(_a9_))))
50.0590828053085,30.812713779020285, (_a0_ * (pow2(pow3(_a3_)) + cos(pow2(_a1_))))
62.1408644753341,17.546076912459533, (sin(fac(x)) ** _a7_)
41.1031887369756,13.908490752733147, cosh(sinh(abs(_a9_)))
39.3914673473436,20.541809186013523, sqrt((pow3(_a4_) + pow2(_a8_)))
25.3395211868936,6.633318433280377, tan(_a3_)
49.0557285128260,27.1751276192939, (cos(_a2_) ** (_a3_ / pow3(cos(_a2_))))
85.7647316189789,40.441764485854655, (_a1_ ** ((_a0_ + _a5_) + (abs(pow2(_a0_)) * abs(_a7_))))
10.1917649019926,10.270904593006762, (_a5_ ** x)
40.9839887807642,16.904223026287138, sinh((tanh(_a7_) / _a1_))
30.7338693021876,16.262369140114743, (_a0_ * (_a1_ ** _a4_))
32.1902043455536,13.266636866560754, (fac(_a2_) + _a7_)
44.0932101202761,17.546076912459533, cos(-(log(sqrt(_a6_))))
38.0037472248759,16.904223026287138, (tan(_a8_) / exp(_a5_))
55.6281943912432,20.541809186013523, sin(cos((_a6_ + tanh(_a2_))))
50.2450602561163,20.541809186013523, pow2(sin((tan(_a9_) / _a1_)))
35.6169197319046,16.904223026287138, log((sin(_a8_) / _a4_))
36.9778021442950,20.541809186013523, log((exp(-(_a6_)) * _a2_))
62.0329131724040,27.816981505466295, (tanh(log(fac(abs(tan(_a0_))))) / _a5_)
26.2703892919834,13.266636866560754, (pow2(_a8_) * _a3_)
39.7972694236077,10.912758479179157, log(fac(x))
62.5328719971306,30.812713779020285, exp((_a1_ + cosh((tanh(_a6_) + fac(_a3_)))))
34.1674134809066,13.908490752733147, sinh(exp(pow2(_a1_)))
31.3335450769254,13.266636866560754, (_a3_ * sinh(_a2_))
38.0958321749621,16.904223026287138, log((_a8_ + cosh(_a1_)))
52.4457053068357,17.546076912459533, pow3(fac(fac(log(_a5_))))
79.7469929397714,35.092153824919066, ((sinh(_a5_) * tan(_a8_)) ** cos(sinh(cosh(x))))
32.1274763939866,10.270904593006762, abs(sinh(_a9_))
76.9689747915493,14.550344638905543, sinh(exp(sin(x)))
31.1208442820899,13.266636866560754, (_a7_ ** sin(_a1_))
27.9385229539404,13.266636866560754, exp((_a4_ * _a0_))
30.3536698642136,13.266636866560754, (pow3(_a4_) + _a8_)
43.7104480068451,10.270904593006762, tanh(sin(_a9_))
40.3860469132571,13.908490752733147, tan(sin(fac(_a8_)))
28.2750656889266,10.270904593006762, sqrt(pow3(_a2_))
34.8348219676460,16.904223026287138, -((_a8_ * tanh(_a9_)))
32.7044811266287,16.904223026287138, exp(pow2((_a3_ / _a7_)))
58.3785962531701,20.541809186013523, tanh(cos((cosh(_a2_) * _a7_)))
53.7168810499582,24.17939534573991, tan(sin(cosh(exp((_a7_ + _a4_)))))
32.7579883727014,13.266636866560754, tan((_a5_ + _a6_))
28.6518646121364,13.266636866560754, (_a9_ * cos(_a0_))
241.143419215867,41.725472258199446, (_a5_ * fac((pow2((_a4_ ** log(x))) + tan(sinh(_a0_)))))
51.1738887086321,17.546076912459533, pow3(sqrt(abs(tanh(_a9_))))
37.4573662969756,19.899955299841128, ((_a6_ * _a0_) * tanh(_a9_))
41.2280018286836,20.541809186013523, pow2((sqrt(fac(_a1_)) + _a5_))
22.0468428621383,20.541809186013523, (_a9_ ** (x ** pow2(_a2_)))
62.0870051121063,37.446032212300665, pow2(fac((abs(((_a9_ * _a9_) + abs(_a1_))) + _a2_)))
49.8043437136950,13.908490752733147, exp(fac(pow2(_a5_)))
27.3204256794364,13.266636866560754, (_a4_ / -(_a8_))
37.7477568723832,16.904223026287138, (tanh(_a0_) * pow3(_a4_))
53.3217948109724,17.546076912459533, sqrt(tanh(abs(cos(_a0_))))
39.5260337092117,16.904223026287138, (fac(pow3(_a5_)) ** _a3_)
67.9506875522810,37.446032212300665, cosh((((abs(_a8_) * cos(_a1_)) / tanh(_a9_)) + _a0_))
37.1325351051937,13.266636866560754, cos((_a1_ + _a5_))
38.6811838538180,10.270904593006762, sin(fac(_a0_))
35.8970252752173,10.270904593006762, -(tanh(_a1_))
31.8018930020530,16.262369140114743, ((_a3_ ** _a4_) / _a5_)
38.0016120773774,19.899955299841128, ((cos(_a8_) + _a6_) ** _a4_)
46.8287166413226,20.541809186013523, (_a9_ + cosh(pow3(tan(_a9_))))
47.9383908012736,27.1751276192939, (cos(_a2_) + (sqrt(sqrt(_a6_)) + _a8_))
40.8124822654531,16.904223026287138, cos((_a5_ + -(_a4_)))
44.0405158832911,13.908490752733147, sin(fac(log(_a6_)))
78.8111898662492,27.816981505466295, log(cosh((sin(pow3(_a1_)) / -(_a9_))))
81.0565895362067,51.35452296503381, (_a2_ ** (_a2_ / (abs((_a8_ / _a0_)) * (sinh(sin(x)) + log(_a1_)))))
33.7320786157770,19.899955299841128, ((log(_a6_) * _a6_) / _a2_)
29.5965203396348,13.266636866560754, (_a4_ * abs(_a7_))
36.0703317976416,19.899955299841128, (_a5_ * (_a2_ + cos(_a3_)))
28.8013453462466,10.270904593006762, pow2(sinh(_a9_))
37.7414317873360,16.904223026287138, sinh(sqrt((_a2_ / _a0_)))
37.6830708004669,16.904223026287138, sqrt((_a4_ + tanh(_a5_)))
55.2883581854714,24.17939534573991, fac(sqrt(tan((_a5_ + sinh(_a9_)))))
30.2333605815860,13.266636866560754, (_a7_ / pow3(_a5_))
42.7843930022873,19.899955299841128, sin(((_a9_ * _a2_) * _a8_))
42.3513577187646,13.908490752733147, tan(fac(tanh(_a7_)))
45.6694816803277,17.546076912459533, sinh(sin(pow2(pow3(_a0_))))
39.4404744550536,13.908490752733147, tan(sinh(sqrt(_a6_)))
28.8558037274366,13.266636866560754, pow3((_a7_ + _a7_))
35.4971373245166,13.908490752733147, log(fac(exp(_a4_)))
62.4933277896618,41.08361837202705, (_a6_ / exp((cos(_a0_) / (-(sqrt(_a8_)) / -(_a1_)))))
32.5218780594600,13.266636866560754, (sinh(_a5_) + _a9_)
49.2894917607127,20.541809186013523, (exp(fac(_a7_)) ** pow2(_a6_))
65.3422610117458,31.45456766519268, sin((pow2(_a1_) / cos(-(cosh(log(_a0_))))))
50.5654910071307,14.550344638905543, pow2(sin(sin(x)))
26.4451687581856,27.816981505466295, (x ** sinh((tan(_a8_) + sqrt(_a0_))))
49.5889665247270,17.546076912459533, fac(cos(exp(cos(_a3_))))
37.1356656906166,13.908490752733147, abs(fac(sqrt(_a8_)))
38.8407986804956,16.904223026287138, (tan(sqrt(_a6_)) ** _a5_)
28.7062491468666,10.270904593006762, sqrt(abs(_a8_))
56.4270210751973,13.908490752733147, pow2(-(sinh(_a3_)))
50.0537781558277,24.17939534573991, sinh(pow3((_a5_ * pow2(fac(_a7_)))))
53.9726088821607,20.541809186013523, tanh((tan(_a7_) + sqrt(_a1_)))
67.3886373496053,20.541809186013523, -(fac((sinh(_a7_) * _a9_)))
30.2333605815860,13.266636866560754, (_a3_ / pow3(_a9_))
170.349075643108,10.912758479179157, pow2(exp(x))
49.3230651772194,20.541809186013523, (sqrt(_a2_) * sin(exp(_a0_)))
